Time(min)	BIS	InfusionRate(mg/min)	Q1	Q2	Q3	Ce	Kp	Ki	Kd	
12.770000	45.177644	9.000000	17.724096	73.934762	71.273914	3.098957	2.000000	0.200000	0.100000
12.780000	45.184800	9.000000	17.724416	73.938483	71.303306	3.098296	2.000000	0.200000	0.100000
12.790000	45.191945	9.000000	17.724738	73.942204	71.332697	3.097636	2.000000	0.200000	0.100000
12.800000	45.199080	9.000000	17.725061	73.945923	71.362088	3.096977	2.000000	0.200000	0.100000
12.810000	45.206204	9.000000	17.725384	73.949640	71.391479	3.096319	2.000000	0.200000	0.100000
12.820000	45.213318	9.000000	17.725709	73.953355	71.420868	3.095662	2.000000	0.200000	0.100000
12.830000	45.220422	9.000000	17.726035	73.957069	71.450258	3.095006	2.000000	0.200000	0.100000
12.840000	45.227515	9.000000	17.726362	73.960782	71.479646	3.094351	2.000000	0.200000	0.100000
12.850000	45.234597	9.000000	17.726691	73.964493	71.509034	3.093697	2.000000	0.200000	0.100000
12.860000	45.241669	9.000000	17.727020	73.968202	71.538422	3.093044	2.000000	0.200000	0.100000
12.870000	45.248731	9.000000	17.727350	73.971910	71.567809	3.092392	2.000000	0.200000	0.100000
12.880000	45.255783	9.000000	17.727681	73.975617	71.597195	3.091740	2.000000	0.200000	0.100000
12.890000	45.262824	9.000000	17.728013	73.979322	71.626581	3.091090	2.000000	0.200000	0.100000
12.900000	45.269854	9.000000	17.728347	73.983025	71.655966	3.090441	2.000000	0.200000	0.100000
12.910000	45.276875	9.000000	17.728681	73.986727	71.685351	3.089793	2.000000	0.200000	0.100000
12.920000	45.283885	9.000000	17.729016	73.990428	71.714735	3.089145	2.000000	0.200000	0.100000
12.930000	45.290885	9.000000	17.729352	73.994126	71.744119	3.088499	2.000000	0.200000	0.100000
12.940000	45.297874	9.000000	17.729690	73.997824	71.773502	3.087853	2.000000	0.200000	0.100000
12.950000	45.304854	9.000000	17.730028	74.001520	71.802884	3.087209	2.000000	0.200000	0.100000
12.960000	45.311823	9.000000	17.730367	74.005214	71.832266	3.086565	2.000000	0.200000	0.100000
12.970000	45.318782	9.000000	17.730707	74.008907	71.861648	3.085923	2.000000	0.200000	0.100000
12.980000	45.325730	9.000000	17.731048	74.012598	71.891029	3.085281	2.000000	0.200000	0.100000
12.990000	45.332669	9.000000	17.731390	74.016288	71.920409	3.084640	2.000000	0.200000	0.100000
13.000000	45.339598	9.000000	17.731733	74.019977	71.949789	3.084001	2.000000	0.200000	0.100000
13.010000	45.346516	9.000000	17.732076	74.023664	71.979168	3.083362	2.000000	0.200000	0.100000
13.020000	45.353425	9.000000	17.732421	74.027349	72.008547	3.082724	2.000000	0.200000	0.100000
13.030000	45.360323	9.000000	17.732767	74.031034	72.037925	3.082087	2.000000	0.200000	0.100000
13.040000	45.367211	9.000000	17.733113	74.034716	72.067303	3.081451	2.000000	0.200000	0.100000
13.050000	45.374090	9.000000	17.733460	74.038397	72.096680	3.080816	2.000000	0.200000	0.100000
13.060000	45.380958	9.000000	17.733808	74.042077	72.126057	3.080182	2.000000	0.200000	0.100000
13.070000	45.387817	9.000000	17.734157	74.045755	72.155433	3.079549	2.000000	0.200000	0.100000
13.080000	45.394666	9.000000	17.734507	74.049432	72.184808	3.078917	2.000000	0.200000	0.100000
13.090000	45.401505	9.000000	17.734858	74.053108	72.214183	3.078286	2.000000	0.200000	0.100000
13.100000	45.408334	9.000000	17.735210	74.056781	72.243558	3.077655	2.000000	0.200000	0.100000
13.110000	45.415153	9.000000	17.735562	74.060454	72.272932	3.077026	2.000000	0.200000	0.100000
13.120000	45.421963	9.000000	17.735915	74.064125	72.302305	3.076397	2.000000	0.200000	0.100000
13.130000	45.428763	9.000000	17.736269	74.067795	72.331678	3.075770	2.000000	0.200000	0.100000
13.140000	45.435554	9.000000	17.736624	74.071463	72.361051	3.075143	2.000000	0.200000	0.100000
13.150000	45.442334	9.000000	17.736980	74.075130	72.390423	3.074518	2.000000	0.200000	0.100000
13.160000	45.449106	9.000000	17.737336	74.078795	72.419794	3.073893	2.000000	0.200000	0.100000
13.170000	45.455867	9.000000	17.737694	74.082459	72.449165	3.073269	2.000000	0.200000	0.100000
13.180000	45.462620	9.000000	17.738052	74.086122	72.478536	3.072646	2.000000	0.200000	0.100000
13.190000	45.469363	9.000000	17.738410	74.089783	72.507906	3.072025	2.000000	0.200000	0.100000
13.200000	45.476096	9.000000	17.738770	74.093443	72.537275	3.071404	2.000000	0.200000	0.100000
13.210000	45.482821	9.000000	17.739130	74.097101	72.566644	3.070784	2.000000	0.200000	0.100000
13.220000	45.489536	9.000000	17.739491	74.100758	72.596012	3.070164	2.000000	0.200000	0.100000
13.230000	45.496241	9.000000	17.739853	74.104414	72.625380	3.069546	2.000000	0.200000	0.100000
13.240000	45.502938	9.000000	17.740216	74.108068	72.654748	3.068929	2.000000	0.200000	0.100000
13.250000	45.509626	9.000000	17.740579	74.111720	72.684114	3.068313	2.000000	0.200000	0.100000
13.260000	45.516304	9.000000	17.740943	74.115372	72.713481	3.067697	2.000000	0.200000	0.100000
13.270000	45.522974	9.000000	17.741308	74.119022	72.742847	3.067083	2.000000	0.200000	0.100000
13.280000	45.529634	9.000000	17.741673	74.122671	72.772212	3.066469	2.000000	0.200000	0.100000
13.290000	45.536286	9.000000	17.742039	74.126318	72.801577	3.065856	2.000000	0.200000	0.100000
13.300000	45.542929	9.000000	17.742406	74.129964	72.830941	3.065245	2.000000	0.200000	0.100000
13.310000	45.549563	9.000000	17.742773	74.133608	72.860305	3.064634	2.000000	0.200000	0.100000
13.320000	45.556188	9.000000	17.743142	74.137251	72.889669	3.064024	2.000000	0.200000	0.100000
13.330000	45.562805	9.000000	17.743510	74.140893	72.919032	3.063415	2.000000	0.200000	0.100000
13.340000	45.569413	9.000000	17.743880	74.144534	72.948394	3.062807	2.000000	0.200000	0.100000
13.350000	45.576013	9.000000	17.744250	74.148173	72.977756	3.062199	2.000000	0.200000	0.100000
13.360000	45.582605	9.000000	17.744621	74.151811	73.007118	3.061593	2.000000	0.200000	0.100000
13.370000	45.589188	9.000000	17.744992	74.155447	73.036479	3.060988	2.000000	0.200000	0.100000
13.380000	45.595762	9.000000	17.745365	74.159082	73.065839	3.060383	2.000000	0.200000	0.100000
13.390000	45.602329	9.000000	17.745737	74.162716	73.095199	3.059780	2.000000	0.200000	0.100000
13.400000	45.608887	9.000000	17.746111	74.166348	73.124559	3.059177	2.000000	0.200000	0.100000
13.410000	45.615437	9.000000	17.746485	74.169979	73.153918	3.058575	2.000000	0.200000	0.100000
13.420000	45.621980	9.000000	17.746859	74.173609	73.183276	3.057974	2.000000	0.200000	0.100000
13.430000	45.628514	9.000000	17.747235	74.177237	73.212634	3.057374	2.000000	0.200000	0.100000
13.440000	45.635041	9.000000	17.747611	74.180864	73.241992	3.056775	2.000000	0.200000	0.100000
13.450000	45.641560	9.000000	17.747987	74.184490	73.271349	3.056177	2.000000	0.200000	0.100000
13.460000	45.648071	9.000000	17.748364	74.188114	73.300706	3.055580	2.000000	0.200000	0.100000
13.470000	45.654575	9.000000	17.748742	74.191737	73.330062	3.054983	2.000000	0.200000	0.100000
13.480000	45.661071	9.000000	17.749120	74.195359	73.359418	3.054388	2.000000	0.200000	0.100000
13.490000	45.667559	9.000000	17.749499	74.198979	73.388773	3.053793	2.000000	0.200000	0.100000
13.500000	45.674041	9.000000	17.749878	74.202598	73.418128	3.053200	2.000000	0.200000	0.100000
13.510000	45.680515	9.000000	17.750258	74.206216	73.447482	3.052607	2.000000	0.200000	0.100000
13.520000	45.686982	9.000000	17.750639	74.209833	73.476836	3.052015	2.000000	0.200000	0.100000
13.530000	45.693442	9.000000	17.751020	74.213448	73.506189	3.051424	2.000000	0.200000	0.100000
13.540000	45.699895	9.000000	17.751402	74.217062	73.535542	3.050834	2.000000	0.200000	0.100000
13.550000	45.706341	9.000000	17.751784	74.220674	73.564895	3.050245	2.000000	0.200000	0.100000
13.560000	45.712780	9.000000	17.752167	74.224285	73.594247	3.049656	2.000000	0.200000	0.100000
13.570000	45.719213	9.000000	17.752550	74.227895	73.623598	3.049069	2.000000	0.200000	0.100000
13.580000	45.725639	9.000000	17.752934	74.231504	73.652949	3.048482	2.000000	0.200000	0.100000
13.590000	45.732059	9.000000	17.753318	74.235111	73.682300	3.047897	2.000000	0.200000	0.100000
13.600000	45.738472	9.000000	17.753703	74.238717	73.711650	3.047312	2.000000	0.200000	0.100000
13.610000	45.744879	9.000000	17.754088	74.242322	73.741000	3.046728	2.000000	0.200000	0.100000
13.620000	45.751280	9.000000	17.754474	74.245926	73.770349	3.046145	2.000000	0.200000	0.100000
13.630000	45.757674	9.000000	17.754860	74.249528	73.799698	3.045563	2.000000	0.200000	0.100000
13.640000	45.764063	9.000000	17.755247	74.253129	73.829046	3.044981	2.000000	0.200000	0.100000
13.650000	45.770446	9.000000	17.755635	74.256729	73.858394	3.044401	2.000000	0.200000	0.100000
13.660000	45.776823	9.000000	17.756023	74.260327	73.887742	3.043821	2.000000	0.200000	0.100000
13.670000	45.783195	9.000000	17.756411	74.263924	73.917089	3.043243	2.000000	0.200000	0.100000
13.680000	45.789561	9.000000	17.756800	74.267520	73.946435	3.042665	2.000000	0.200000	0.100000
13.690000	45.795921	9.000000	17.757189	74.271115	73.975781	3.042088	2.000000	0.200000	0.100000
13.700000	45.802276	9.000000	17.757579	74.274708	74.005127	3.041512	2.000000	0.200000	0.100000
13.710000	45.808626	9.000000	17.757969	74.278300	74.034472	3.040937	2.000000	0.200000	0.100000
13.720000	45.814971	9.000000	17.758360	74.281891	74.063817	3.040362	2.000000	0.200000	0.100000
13.730000	45.821311	9.000000	17.758751	74.285480	74.093161	3.039789	2.000000	0.200000	0.100000
13.740000	45.827646	9.000000	17.759143	74.289069	74.122505	3.039216	2.000000	0.200000	0.100000
13.750000	45.833977	9.000000	17.759535	74.292656	74.151848	3.038645	2.000000	0.200000	0.100000
13.760000	45.840303	9.000000	17.759927	74.296241	74.181191	3.038074	2.000000	0.200000	0.100000
13.770000	45.846624	9.000000	17.760320	74.299826	74.210533	3.037504	2.000000	0.200000	0.100000
13.780000	45.852941	9.000000	17.760714	74.303409	74.239875	3.036935	2.000000	0.200000	0.100000
13.790000	45.859253	9.000000	17.761108	74.306991	74.269217	3.036367	2.000000	0.200000	0.100000
13.800000	45.865562	9.000000	17.761502	74.310572	74.298558	3.035799	2.000000	0.200000	0.100000
13.810000	45.871866	9.000000	17.761897	74.314152	74.327899	3.035233	2.000000	0.200000	0.100000
13.820000	45.878166	9.000000	17.762292	74.317730	74.357239	3.034667	2.000000	0.200000	0.100000
13.830000	45.884463	9.000000	17.762687	74.321307	74.386579	3.034102	2.000000	0.200000	0.100000
13.840000	45.890756	9.000000	17.763083	74.324883	74.415918	3.033538	2.000000	0.200000	0.100000
13.850000	45.897046	9.000000	17.763479	74.328458	74.445257	3.032975	2.000000	0.200000	0.100000
13.860000	45.903332	9.000000	17.763876	74.332031	74.474596	3.032413	2.000000	0.200000	0.100000
13.870000	45.909615	9.000000	17.764273	74.335603	74.503934	3.031851	2.000000	0.200000	0.100000
13.880000	45.915894	9.000000	17.764671	74.339174	74.533272	3.031291	2.000000	0.200000	0.100000
13.890000	45.922171	9.000000	17.765069	74.342744	74.562609	3.030731	2.000000	0.200000	0.100000
13.900000	45.928444	9.000000	17.765467	74.346312	74.591946	3.030172	2.000000	0.200000	0.100000
13.910000	45.934715	9.000000	17.765866	74.349880	74.621282	3.029614	2.000000	0.200000	0.100000
13.920000	45.940983	9.000000	17.766265	74.353446	74.650618	3.029057	2.000000	0.200000	0.100000
13.930000	45.947249	9.000000	17.766664	74.357010	74.679953	3.028501	2.000000	0.200000	0.100000
13.940000	45.953512	9.000000	17.767064	74.360574	74.709288	3.027945	2.000000	0.200000	0.100000
13.950000	45.959773	9.000000	17.767464	74.364136	74.738623	3.027391	2.000000	0.200000	0.100000
13.960000	45.966032	9.000000	17.767865	74.367698	74.767957	3.026837	2.000000	0.200000	0.100000
13.970000	45.972289	9.000000	17.768266	74.371258	74.797291	3.026284	2.000000	0.200000	0.100000
13.980000	45.978543	9.000000	17.768667	74.374816	74.826624	3.025732	2.000000	0.200000	0.100000
13.990000	45.984796	9.000000	17.769069	74.378374	74.855957	3.025181	2.000000	0.200000	0.100000
14.000000	45.991048	9.000000	17.769470	74.381930	74.885289	3.024630	2.000000	0.200000	0.100000
14.010000	45.997297	9.000000	17.769873	74.385486	74.914622	3.024081	2.000000	0.200000	0.100000
14.020000	46.003546	9.000000	17.770275	74.389040	74.943953	3.023532	2.000000	0.200000	0.100000
14.030000	46.009793	9.000000	17.770678	74.392592	74.973284	3.022984	2.000000	0.200000	0.100000
14.040000	46.016038	9.000000	17.771082	74.396144	75.002615	3.022437	2.000000	0.200000	0.100000
14.050000	46.022283	9.000000	17.771485	74.399694	75.031945	3.021891	2.000000	0.200000	0.100000
14.060000	46.028527	9.000000	17.771889	74.403244	75.061275	3.021345	2.000000	0.200000	0.100000
14.070000	46.034770	9.000000	17.772294	74.406792	75.090605	3.020801	2.000000	0.200000	0.100000
14.080000	46.041012	9.000000	17.772698	74.410338	75.119934	3.020257	2.000000	0.200000	0.100000
14.090000	46.047254	9.000000	17.773103	74.413884	75.149262	3.019714	2.000000	0.200000	0.100000
14.100000	46.053495	9.000000	17.773508	74.417429	75.178591	3.019172	2.000000	0.200000	0.100000
14.110000	46.059736	9.000000	17.773914	74.420972	75.207918	3.018631	2.000000	0.200000	0.100000
14.120000	46.065977	9.000000	17.774320	74.424514	75.237246	3.018090	2.000000	0.200000	0.100000
14.130000	46.072218	9.000000	17.774726	74.428055	75.266573	3.017551	2.000000	0.200000	0.100000
14.140000	46.078458	9.000000	17.775132	74.431595	75.295899	3.017012	2.000000	0.200000	0.100000
14.150000	46.084699	9.000000	17.775539	74.435133	75.325225	3.016474	2.000000	0.200000	0.100000
14.160000	46.090940	9.000000	17.775946	74.438671	75.354551	3.015937	2.000000	0.200000	0.100000
14.170000	46.097181	9.000000	17.776353	74.442207	75.383876	3.015401	2.000000	0.200000	0.100000
14.180000	46.103423	9.000000	17.776761	74.445742	75.413201	3.014865	2.000000	0.200000	0.100000
14.190000	46.109665	9.000000	17.777169	74.449276	75.442526	3.014330	2.000000	0.200000	0.100000
14.200000	46.115908	9.000000	17.777577	74.452809	75.471850	3.013797	2.000000	0.200000	0.100000
14.210000	46.122152	9.000000	17.777986	74.456340	75.501173	3.013264	2.000000	0.200000	0.100000
14.220000	46.128396	9.000000	17.778394	74.459871	75.530497	3.012731	2.000000	0.200000	0.100000
14.230000	46.134642	9.000000	17.778803	74.463400	75.559819	3.012200	2.000000	0.200000	0.100000
14.240000	46.140888	9.000000	17.779213	74.466928	75.589142	3.011669	2.000000	0.200000	0.100000
14.250000	46.147136	9.000000	17.779622	74.470455	75.618464	3.011140	2.000000	0.200000	0.100000
14.260000	46.153385	9.000000	17.780032	74.473980	75.647785	3.010611	2.000000	0.200000	0.100000
14.270000	46.159636	9.000000	17.780442	74.477505	75.677106	3.010082	2.000000	0.200000	0.100000
14.280000	46.165887	9.000000	17.780852	74.481029	75.706427	3.009555	2.000000	0.200000	0.100000
14.290000	46.172141	9.000000	17.781263	74.484551	75.735747	3.009028	2.000000	0.200000	0.100000
14.300000	46.178396	9.000000	17.781674	74.488072	75.765067	3.008503	2.000000	0.200000	0.100000
14.310000	46.184652	9.000000	17.782085	74.491592	75.794387	3.007978	2.000000	0.200000	0.100000
14.320000	46.190911	9.000000	17.782496	74.495111	75.823706	3.007454	2.000000	0.200000	0.100000
14.330000	46.197171	9.000000	17.782908	74.498629	75.853025	3.006930	2.000000	0.200000	0.100000
14.340000	46.203434	9.000000	17.783320	74.502145	75.882343	3.006408	2.000000	0.200000	0.100000
14.350000	46.209698	9.000000	17.783732	74.505660	75.911661	3.005886	2.000000	0.200000	0.100000
14.360000	46.215964	9.000000	17.784144	74.509175	75.940978	3.005365	2.000000	0.200000	0.100000
14.370000	46.222233	9.000000	17.784556	74.512688	75.970295	3.004845	2.000000	0.200000	0.100000
14.380000	46.228504	9.000000	17.784969	74.516200	75.999612	3.004326	2.000000	0.200000	0.100000
14.390000	46.234777	9.000000	17.785382	74.519711	76.028928	3.003807	2.000000	0.200000	0.100000
14.400000	46.241053	9.000000	17.785795	74.523220	76.058244	3.003289	2.000000	0.200000	0.100000
14.410000	46.247331	9.000000	17.786209	74.526729	76.087559	3.002772	2.000000	0.200000	0.100000
14.420000	46.253611	9.000000	17.786622	74.530237	76.116874	3.002256	2.000000	0.200000	0.100000
14.430000	46.259895	9.000000	17.787036	74.533743	76.146189	3.001741	2.000000	0.200000	0.100000
14.440000	46.266180	9.000000	17.787450	74.537248	76.175503	3.001226	2.000000	0.200000	0.100000
14.450000	46.272469	9.000000	17.787864	74.540752	76.204817	3.000713	2.000000	0.200000	0.100000
14.460000	46.278760	9.000000	17.788279	74.544255	76.234130	3.000200	2.000000	0.200000	0.100000
14.470000	46.285054	9.000000	17.788694	74.547757	76.263443	2.999687	2.000000	0.200000	0.100000
14.480000	46.291351	9.000000	17.789108	74.551258	76.292756	2.999176	2.000000	0.200000	0.100000
14.490000	46.297651	9.000000	17.789524	74.554757	76.322068	2.998665	2.000000	0.200000	0.100000
14.500000	46.303953	9.000000	17.789939	74.558256	76.351380	2.998155	2.000000	0.200000	0.100000
14.510000	46.310259	9.000000	17.790354	74.561753	76.380691	2.997646	2.000000	0.200000	0.100000
14.520000	46.316567	9.000000	17.790770	74.565249	76.410002	2.997138	2.000000	0.200000	0.100000
14.530000	46.322879	9.000000	17.791186	74.568744	76.439313	2.996631	2.000000	0.200000	0.100000
14.540000	46.329193	9.000000	17.791602	74.572238	76.468623	2.996124	2.000000	0.200000	0.100000
14.550000	46.335511	9.000000	17.792018	74.575731	76.497932	2.995618	2.000000	0.200000	0.100000
14.560000	46.341831	9.000000	17.792435	74.579223	76.527242	2.995113	2.000000	0.200000	0.100000
14.570000	46.348155	9.000000	17.792851	74.582713	76.556551	2.994609	2.000000	0.200000	0.100000
14.580000	46.354482	9.000000	17.793268	74.586203	76.585859	2.994105	2.000000	0.200000	0.100000
14.590000	46.360812	9.000000	17.793685	74.589691	76.615167	2.993602	2.000000	0.200000	0.100000
14.600000	46.367145	9.000000	17.794102	74.593179	76.644475	2.993100	2.000000	0.200000	0.100000
14.610000	46.373482	9.000000	17.794519	74.596665	76.673783	2.992599	2.000000	0.200000	0.100000
14.620000	46.379821	9.000000	17.794937	74.600150	76.703090	2.992098	2.000000	0.200000	0.100000
14.630000	46.386164	9.000000	17.795355	74.603634	76.732396	2.991599	2.000000	0.200000	0.100000
14.640000	46.392510	9.000000	17.795772	74.607117	76.761702	2.991100	2.000000	0.200000	0.100000
14.650000	46.398859	9.000000	17.796190	74.610599	76.791008	2.990602	2.000000	0.200000	0.100000
14.660000	46.405211	9.000000	17.796609	74.614079	76.820313	2.990104	2.000000	0.200000	0.100000
14.670000	46.411567	9.000000	17.797027	74.617559	76.849618	2.989607	2.000000	0.200000	0.100000
14.680000	46.417925	9.000000	17.797445	74.621037	76.878923	2.989112	2.000000	0.200000	0.100000
14.690000	46.424287	9.000000	17.797864	74.624515	76.908227	2.988616	2.000000	0.200000	0.100000
14.700000	46.430652	9.000000	17.798283	74.627991	76.937531	2.988122	2.000000	0.200000	0.100000
14.710000	46.437019	9.000000	17.798702	74.631466	76.966834	2.987629	2.000000	0.200000	0.100000
14.720000	46.443390	9.000000	17.799121	74.634940	76.996137	2.987136	2.000000	0.200000	0.100000
